summa,1,8,1,naive,2048,2048,2048,1,8,16,2.774336,1,2.774336
summa,1,8,1,naive,2048,2048,2048,1,8,32,2.964382,1,2.964382
summa,1,8,1,naive,2048,2048,2048,1,8,64,3.268148,1,3.268148
summa,1,8,1,naive,2048,2048,2048,1,8,128,3.433713,1,3.433713
summa,1,8,1,naive,2048,2048,2048,1,8,256,5.167683,1,5.167683
summa,1,8,1,naive,2048,2048,2048,1,8,512,6.774310,1,6.774310
summa,1,8,1,naive,2048,2048,2048,1,8,1024,24.643100,1,24.643100
summa,1,1,8,openmp,2048,2048,2048,1,1,16,1.991752,1,1.991752
summa,1,1,8,openmp,2048,2048,2048,1,1,32,2.849941,1,2.849941
summa,1,1,8,openmp,2048,2048,2048,1,1,64,4.165529,1,4.165529
summa,1,1,8,openmp,2048,2048,2048,1,1,128,3.514653,1,3.514653
summa,1,1,8,openmp,2048,2048,2048,1,1,256,3.830061,1,3.830061
summa,1,1,8,openmp,2048,2048,2048,1,1,512,3.649737,1,3.649737
summa,1,1,8,openmp,2048,2048,2048,1,1,1024,18.130878,1,18.130878
summa,1,2,4,openmp,2048,2048,2048,1,2,16,2.158128,1,2.158128
summa,1,2,4,openmp,2048,2048,2048,1,2,32,2.894959,1,2.894959
summa,1,2,4,openmp,2048,2048,2048,1,2,64,3.733611,1,3.733611
summa,1,2,4,openmp,2048,2048,2048,1,2,128,4.142758,1,4.142758
summa,1,2,4,openmp,2048,2048,2048,1,2,256,3.624696,1,3.624696
summa,1,2,4,openmp,2048,2048,2048,1,2,512,5.416886,1,5.416886
summa,1,2,4,openmp,2048,2048,2048,1,2,1024,21.556488,1,21.556488
summa,1,4,2,openmp,2048,2048,2048,1,4,16,2.331503,1,2.331503
summa,1,4,2,openmp,2048,2048,2048,1,4,32,2.899864,1,2.899864
summa,1,4,2,openmp,2048,2048,2048,1,4,64,3.220876,1,3.220876
summa,1,4,2,openmp,2048,2048,2048,1,4,128,3.802995,1,3.802995
summa,1,4,2,openmp,2048,2048,2048,1,4,256,4.133537,1,4.133537
summa,1,4,2,openmp,2048,2048,2048,1,4,512,6.305229,1,6.305229
summa,1,4,2,openmp,2048,2048,2048,1,4,1024,20.566694,1,20.566694
summa,1,8,1,openmp,2048,2048,2048,1,8,16,2.836551,1,2.836551
summa,1,8,1,openmp,2048,2048,2048,1,8,32,3.411851,1,3.411851
summa,1,8,1,openmp,2048,2048,2048,1,8,64,4.326408,1,4.326408
summa,1,8,1,openmp,2048,2048,2048,1,8,128,4.464206,1,4.464206
summa,1,8,1,openmp,2048,2048,2048,1,8,256,6.621626,1,6.621626
summa,1,8,1,openmp,2048,2048,2048,1,8,512,7.515320,1,7.515320
summa,1,8,1,openmp,2048,2048,2048,1,8,1024,29.849943,1,29.849943
summa,1,1,8,mkl,2048,2048,2048,1,1,16,0.638259,1,0.638259
summa,1,1,8,mkl,2048,2048,2048,1,1,32,0.344883,1,0.344883
summa,1,1,8,mkl,2048,2048,2048,1,1,64,0.406418,1,0.406418
summa,1,1,8,mkl,2048,2048,2048,1,1,128,0.477874,1,0.477874
summa,1,1,8,mkl,2048,2048,2048,1,1,256,0.243699,1,0.243699
summa,1,1,8,mkl,2048,2048,2048,1,1,512,0.245975,1,0.245975
summa,1,1,8,mkl,2048,2048,2048,1,1,1024,0.272688,1,0.272688
summa,1,2,4,mkl,2048,2048,2048,1,2,16,0.603235,1,0.603235
summa,1,2,4,mkl,2048,2048,2048,1,2,32,0.392728,1,0.392728
summa,1,2,4,mkl,2048,2048,2048,1,2,64,0.285112,1,0.285112
summa,1,2,4,mkl,2048,2048,2048,1,2,128,0.286887,1,0.286887
summa,1,2,4,mkl,2048,2048,2048,1,2,256,0.326504,1,0.326504
summa,1,2,4,mkl,2048,2048,2048,1,2,512,0.325303,1,0.325303
summa,1,2,4,mkl,2048,2048,2048,1,2,1024,0.321454,1,0.321454
summa,1,4,2,mkl,2048,2048,2048,1,4,16,0.463801,1,0.463801
summa,1,4,2,mkl,2048,2048,2048,1,4,32,0.336646,1,0.336646
summa,1,4,2,mkl,2048,2048,2048,1,4,64,0.319978,1,0.319978
summa,1,4,2,mkl,2048,2048,2048,1,4,128,0.477252,1,0.477252
summa,1,4,2,mkl,2048,2048,2048,1,4,256,0.296160,1,0.296160
summa,1,4,2,mkl,2048,2048,2048,1,4,512,0.280053,1,0.280053
summa,1,4,2,mkl,2048,2048,2048,1,4,1024,0.327246,1,0.327246
summa,1,8,1,mkl,2048,2048,2048,1,8,16,0.585190,1,0.585190
summa,1,8,1,mkl,2048,2048,2048,1,8,32,0.413855,1,0.413855
summa,1,8,1,mkl,2048,2048,2048,1,8,64,0.346276,1,0.346276
summa,1,8,1,mkl,2048,2048,2048,1,8,128,0.516685,1,0.516685
summa,1,8,1,mkl,2048,2048,2048,1,8,256,0.341348,1,0.341348
summa,1,8,1,mkl,2048,2048,2048,1,8,512,0.322050,1,0.322050
summa,1,8,1,mkl,2048,2048,2048,1,8,1024,0.325157,1,0.325157
summa,2,8,1,naive,2048,2048,4096,2,8,16,3.197989,1,3.197989
summa,2,8,1,naive,2048,2048,4096,2,8,32,4.165251,1,4.165251
summa,2,8,1,naive,2048,2048,4096,2,8,64,4.883022,1,4.883022
summa,2,8,1,naive,2048,2048,4096,2,8,128,5.537074,1,5.537074
summa,2,8,1,naive,2048,2048,4096,2,8,256,4.812550,1,4.812550
summa,2,8,1,naive,2048,2048,4096,2,8,512,7.113261,1,7.113261
summa,2,8,1,naive,2048,2048,4096,2,8,1024,7.026292,1,7.026292
summa,2,1,8,openmp,2048,2048,4096,2,1,16,3.424059,1,3.424059
summa,2,1,8,openmp,2048,2048,4096,2,1,32,3.786075,1,3.786075
summa,2,1,8,openmp,2048,2048,4096,2,1,64,4.992398,1,4.992398
summa,2,1,8,openmp,2048,2048,4096,2,1,128,4.851989,1,4.851989
summa,2,1,8,openmp,2048,2048,4096,2,1,256,4.969026,1,4.969026
summa,2,1,8,openmp,2048,2048,4096,2,1,512,4.325277,1,4.325277
summa,2,1,8,openmp,2048,2048,4096,2,1,1024,4.341622,1,4.341622
summa,2,2,4,openmp,2048,2048,4096,2,2,16,3.283005,1,3.283005
summa,2,2,4,openmp,2048,2048,4096,2,2,32,3.757850,1,3.757850
summa,2,2,4,openmp,2048,2048,4096,2,2,64,5.172714,1,5.172714
summa,2,2,4,openmp,2048,2048,4096,2,2,128,4.894960,1,4.894960
summa,2,2,4,openmp,2048,2048,4096,2,2,256,5.023223,1,5.023223
summa,2,2,4,openmp,2048,2048,4096,2,2,512,4.325514,1,4.325514
summa,2,2,4,openmp,2048,2048,4096,2,2,1024,5.968853,1,5.968853
summa,2,4,2,openmp,2048,2048,4096,2,4,16,3.315278,1,3.315278
summa,2,4,2,openmp,2048,2048,4096,2,4,32,3.817470,1,3.817470
summa,2,4,2,openmp,2048,2048,4096,2,4,64,4.906624,1,4.906624
summa,2,4,2,openmp,2048,2048,4096,2,4,128,4.839371,1,4.839371
summa,2,4,2,openmp,2048,2048,4096,2,4,256,4.746344,1,4.746344
summa,2,4,2,openmp,2048,2048,4096,2,4,512,5.838754,1,5.838754
summa,2,4,2,openmp,2048,2048,4096,2,4,1024,6.695363,1,6.695363
summa,2,8,1,openmp,2048,2048,4096,2,8,16,3.384772,1,3.384772
summa,2,8,1,openmp,2048,2048,4096,2,8,32,4.245442,1,4.245442
summa,2,8,1,openmp,2048,2048,4096,2,8,64,5.183990,1,5.183990
summa,2,8,1,openmp,2048,2048,4096,2,8,128,5.450019,1,5.450019
summa,2,8,1,openmp,2048,2048,4096,2,8,256,9.542140,1,9.542140
summa,2,8,1,openmp,2048,2048,4096,2,8,512,6.539104,1,6.539104
summa,2,8,1,openmp,2048,2048,4096,2,8,1024,7.700786,1,7.700786
summa,2,1,8,mkl,2048,2048,4096,2,1,16,0.660501,1,0.660501
summa,2,1,8,mkl,2048,2048,4096,2,1,32,0.504938,1,0.504938
summa,2,1,8,mkl,2048,2048,4096,2,1,64,0.498430,1,0.498430
summa,2,1,8,mkl,2048,2048,4096,2,1,128,0.483733,1,0.483733
summa,2,1,8,mkl,2048,2048,4096,2,1,256,0.459650,1,0.459650
summa,2,1,8,mkl,2048,2048,4096,2,1,512,0.468193,1,0.468193
summa,2,1,8,mkl,2048,2048,4096,2,1,1024,0.468078,1,0.468078
summa,2,2,4,mkl,2048,2048,4096,2,2,16,0.588346,1,0.588346
summa,2,2,4,mkl,2048,2048,4096,2,2,32,0.521880,1,0.521880
summa,2,2,4,mkl,2048,2048,4096,2,2,64,0.471879,1,0.471879
summa,2,2,4,mkl,2048,2048,4096,2,2,128,0.473284,1,0.473284
summa,2,2,4,mkl,2048,2048,4096,2,2,256,0.460046,1,0.460046
summa,2,2,4,mkl,2048,2048,4096,2,2,512,0.451225,1,0.451225
summa,2,2,4,mkl,2048,2048,4096,2,2,1024,0.662945,1,0.662945
summa,2,4,2,mkl,2048,2048,4096,2,4,16,0.611643,1,0.611643
summa,2,4,2,mkl,2048,2048,4096,2,4,32,0.531310,1,0.531310
summa,2,4,2,mkl,2048,2048,4096,2,4,64,0.477372,1,0.477372
summa,2,4,2,mkl,2048,2048,4096,2,4,128,0.488141,1,0.488141
summa,2,4,2,mkl,2048,2048,4096,2,4,256,0.446916,1,0.446916
summa,2,4,2,mkl,2048,2048,4096,2,4,512,0.452226,1,0.452226
summa,2,4,2,mkl,2048,2048,4096,2,4,1024,0.470935,1,0.470935
summa,2,8,1,mkl,2048,2048,4096,2,8,16,0.690113,1,0.690113
summa,2,8,1,mkl,2048,2048,4096,2,8,32,0.928731,1,0.928731
summa,2,8,1,mkl,2048,2048,4096,2,8,64,0.944425,1,0.944425
summa,2,8,1,mkl,2048,2048,4096,2,8,128,0.940823,1,0.940823
summa,2,8,1,mkl,2048,2048,4096,2,8,256,0.558160,1,0.558160
summa,2,8,1,mkl,2048,2048,4096,2,8,512,0.570669,1,0.570669
summa,2,8,1,mkl,2048,2048,4096,2,8,1024,0.562227,1,0.562227
summa,4,8,1,naive,2048,2048,8192,4,8,16,3.357918,1,3.357918
summa,4,8,1,naive,2048,2048,8192,4,8,32,4.118201,1,4.118201
summa,4,8,1,naive,2048,2048,8192,4,8,64,4.717855,1,4.717855
summa,4,8,1,naive,2048,2048,8192,4,8,128,5.912333,1,5.912333
summa,4,8,1,naive,2048,2048,8192,4,8,256,5.160411,1,5.160411
summa,4,8,1,naive,2048,2048,8192,4,8,512,5.457029,1,5.457029
summa,4,8,1,naive,2048,2048,8192,4,8,1024,6.413083,1,6.413083
summa,4,1,8,openmp,2048,2048,8192,4,1,16,4.037694,1,4.037694
summa,4,1,8,openmp,2048,2048,8192,4,1,32,3.728595,1,3.728595
summa,4,1,8,openmp,2048,2048,8192,4,1,64,4.276762,1,4.276762
summa,4,1,8,openmp,2048,2048,8192,4,1,128,5.277359,1,5.277359
summa,4,1,8,openmp,2048,2048,8192,4,1,256,4.993305,1,4.993305
summa,4,1,8,openmp,2048,2048,8192,4,1,512,5.009598,1,5.009598
summa,4,1,8,openmp,2048,2048,8192,4,1,1024,5.167934,1,5.167934
summa,4,2,4,openmp,2048,2048,8192,4,2,16,3.366347,1,3.366347
summa,4,2,4,openmp,2048,2048,8192,4,2,32,3.723717,1,3.723717
summa,4,2,4,openmp,2048,2048,8192,4,2,64,4.288585,1,4.288585
summa,4,2,4,openmp,2048,2048,8192,4,2,128,5.303271,1,5.303271
summa,4,2,4,openmp,2048,2048,8192,4,2,256,4.970680,1,4.970680
summa,4,2,4,openmp,2048,2048,8192,4,2,512,5.009060,1,5.009060
summa,4,2,4,openmp,2048,2048,8192,4,2,1024,6.170318,1,6.170318
summa,4,4,2,openmp,2048,2048,8192,4,4,16,3.329019,1,3.329019
summa,4,4,2,openmp,2048,2048,8192,4,4,32,4.082934,1,4.082934
summa,4,4,2,openmp,2048,2048,8192,4,4,64,4.426143,1,4.426143
summa,4,4,2,openmp,2048,2048,8192,4,4,128,5.108916,1,5.108916
summa,4,4,2,openmp,2048,2048,8192,4,4,256,5.372270,1,5.372270
summa,4,4,2,openmp,2048,2048,8192,4,4,512,5.606648,1,5.606648
summa,4,4,2,openmp,2048,2048,8192,4,4,1024,8.499591,1,8.499591
summa,4,8,1,openmp,2048,2048,8192,4,8,16,3.783005,1,3.783005
summa,4,8,1,openmp,2048,2048,8192,4,8,32,4.172958,1,4.172958
summa,4,8,1,openmp,2048,2048,8192,4,8,64,4.979341,1,4.979341
summa,4,8,1,openmp,2048,2048,8192,4,8,128,5.582027,1,5.582027
summa,4,8,1,openmp,2048,2048,8192,4,8,256,6.179553,1,6.179553
summa,4,8,1,openmp,2048,2048,8192,4,8,512,7.282901,1,7.282901
summa,4,8,1,openmp,2048,2048,8192,4,8,1024,7.601632,1,7.601632
summa,4,1,8,mkl,2048,2048,8192,4,1,16,1.522209,1,1.522209
summa,4,1,8,mkl,2048,2048,8192,4,1,32,0.918912,1,0.918912
summa,4,1,8,mkl,2048,2048,8192,4,1,64,0.604375,1,0.604375
summa,4,1,8,mkl,2048,2048,8192,4,1,128,0.565283,1,0.565283
summa,4,1,8,mkl,2048,2048,8192,4,1,256,0.538286,1,0.538286
summa,4,1,8,mkl,2048,2048,8192,4,1,512,0.565036,1,0.565036
summa,4,1,8,mkl,2048,2048,8192,4,1,1024,0.614584,1,0.614584
summa,4,2,4,mkl,2048,2048,8192,4,2,16,0.742004,1,0.742004
summa,4,2,4,mkl,2048,2048,8192,4,2,32,0.968453,1,0.968453
summa,4,2,4,mkl,2048,2048,8192,4,2,64,0.737779,1,0.737779
summa,4,2,4,mkl,2048,2048,8192,4,2,128,0.559479,1,0.559479
summa,4,2,4,mkl,2048,2048,8192,4,2,256,0.561961,1,0.561961
summa,4,2,4,mkl,2048,2048,8192,4,2,512,0.563395,1,0.563395
summa,4,2,4,mkl,2048,2048,8192,4,2,1024,0.523189,1,0.523189
summa,4,4,2,mkl,2048,2048,8192,4,4,16,0.891770,1,0.891770
summa,4,4,2,mkl,2048,2048,8192,4,4,32,0.662568,1,0.662568
summa,4,4,2,mkl,2048,2048,8192,4,4,64,0.866671,1,0.866671
summa,4,4,2,mkl,2048,2048,8192,4,4,128,0.569720,1,0.569720
summa,4,4,2,mkl,2048,2048,8192,4,4,256,0.986942,1,0.986942
summa,4,4,2,mkl,2048,2048,8192,4,4,512,0.861148,1,0.861148
summa,4,4,2,mkl,2048,2048,8192,4,4,1024,0.810576,1,0.810576
summa,4,8,1,mkl,2048,2048,8192,4,8,16,0.812939,1,0.812939
summa,4,8,1,mkl,2048,2048,8192,4,8,32,1.106669,1,1.106669
summa,4,8,1,mkl,2048,2048,8192,4,8,64,1.070696,1,1.070696
summa,4,8,1,mkl,2048,2048,8192,4,8,128,0.792099,1,0.792099
summa,4,8,1,mkl,2048,2048,8192,4,8,256,0.627301,1,0.627301
summa,4,8,1,mkl,2048,2048,8192,4,8,512,1.004955,1,1.004955
summa,4,8,1,mkl,2048,2048,8192,4,8,1024,0.866831,1,0.866831
summa,8,8,1,naive,2048,2048,16384,8,8,16,3.903118,1,3.903118
summa,8,8,1,naive,2048,2048,16384,8,8,32,3.816336,1,3.816336
summa,8,8,1,naive,2048,2048,16384,8,8,64,4.967192,1,4.967192
summa,8,8,1,naive,2048,2048,16384,8,8,128,5.654266,1,5.654266
summa,8,8,1,naive,2048,2048,16384,8,8,256,6.976507,1,6.976507
summa,8,8,1,naive,2048,2048,16384,8,8,512,5.787480,1,5.787480
summa,8,8,1,naive,2048,2048,16384,8,8,1024,6.479139,1,6.479139
summa,8,1,8,openmp,2048,2048,16384,8,1,16,5.022765,1,5.022765
summa,8,1,8,openmp,2048,2048,16384,8,1,32,3.616854,1,3.616854
summa,8,1,8,openmp,2048,2048,16384,8,1,64,4.336591,1,4.336591
summa,8,1,8,openmp,2048,2048,16384,8,1,128,5.072317,1,5.072317
summa,8,1,8,openmp,2048,2048,16384,8,1,256,5.393538,1,5.393538
summa,8,1,8,openmp,2048,2048,16384,8,1,512,5.137690,1,5.137690
summa,8,1,8,openmp,2048,2048,16384,8,1,1024,4.914814,1,4.914814
summa,8,2,4,openmp,2048,2048,16384,8,2,16,4.186440,1,4.186440
summa,8,2,4,openmp,2048,2048,16384,8,2,32,3.742983,1,3.742983
summa,8,2,4,openmp,2048,2048,16384,8,2,64,5.705273,1,5.705273
summa,8,2,4,openmp,2048,2048,16384,8,2,128,5.419362,1,5.419362
summa,8,2,4,openmp,2048,2048,16384,8,2,256,5.833658,1,5.833658
summa,8,2,4,openmp,2048,2048,16384,8,2,512,5.305969,1,5.305969
summa,8,2,4,openmp,2048,2048,16384,8,2,1024,5.114390,1,5.114390
summa,8,4,2,openmp,2048,2048,16384,8,4,16,4.704509,1,4.704509
summa,8,4,2,openmp,2048,2048,16384,8,4,32,4.703100,1,4.703100
summa,8,4,2,openmp,2048,2048,16384,8,4,64,4.474820,1,4.474820
summa,8,4,2,openmp,2048,2048,16384,8,4,128,6.778349,1,6.778349
summa,8,4,2,openmp,2048,2048,16384,8,4,256,7.167386,1,7.167386
summa,8,4,2,openmp,2048,2048,16384,8,4,512,6.925241,1,6.925241
summa,8,4,2,openmp,2048,2048,16384,8,4,1024,6.234346,1,6.234346
summa,8,8,1,openmp,2048,2048,16384,8,8,16,4.388564,1,4.388564
summa,8,8,1,openmp,2048,2048,16384,8,8,32,5.442077,1,5.442077
summa,8,8,1,openmp,2048,2048,16384,8,8,64,5.204376,1,5.204376
summa,8,8,1,openmp,2048,2048,16384,8,8,128,5.895712,1,5.895712
summa,8,8,1,openmp,2048,2048,16384,8,8,256,6.029125,1,6.029125
summa,8,8,1,openmp,2048,2048,16384,8,8,512,5.978872,1,5.978872
summa,8,8,1,openmp,2048,2048,16384,8,8,1024,7.979043,1,7.979043
summa,8,1,8,mkl,2048,2048,16384,8,1,16,2.310347,1,2.310347
summa,8,1,8,mkl,2048,2048,16384,8,1,32,1.026062,1,1.026062
summa,8,1,8,mkl,2048,2048,16384,8,1,64,0.927391,1,0.927391
summa,8,1,8,mkl,2048,2048,16384,8,1,128,0.930193,1,0.930193
summa,8,1,8,mkl,2048,2048,16384,8,1,256,1.026346,1,1.026346
summa,8,1,8,mkl,2048,2048,16384,8,1,512,1.071031,1,1.071031
summa,8,1,8,mkl,2048,2048,16384,8,1,1024,0.736831,1,0.736831
summa,8,2,4,mkl,2048,2048,16384,8,2,16,1.127057,1,1.127057
summa,8,2,4,mkl,2048,2048,16384,8,2,32,1.255809,1,1.255809
summa,8,2,4,mkl,2048,2048,16384,8,2,64,0.861458,1,0.861458
summa,8,2,4,mkl,2048,2048,16384,8,2,128,1.021044,1,1.021044
summa,8,2,4,mkl,2048,2048,16384,8,2,256,1.195225,1,1.195225
summa,8,2,4,mkl,2048,2048,16384,8,2,512,0.907689,1,0.907689
summa,8,2,4,mkl,2048,2048,16384,8,2,1024,0.982395,1,0.982395
summa,8,4,2,mkl,2048,2048,16384,8,4,16,1.375623,1,1.375623
summa,8,4,2,mkl,2048,2048,16384,8,4,32,1.203723,1,1.203723
summa,8,4,2,mkl,2048,2048,16384,8,4,64,1.562289,1,1.562289
summa,8,4,2,mkl,2048,2048,16384,8,4,128,0.802174,1,0.802174
summa,8,4,2,mkl,2048,2048,16384,8,4,256,0.857935,1,0.857935
summa,8,4,2,mkl,2048,2048,16384,8,4,512,1.130589,1,1.130589
summa,8,4,2,mkl,2048,2048,16384,8,4,1024,1.016271,1,1.016271
summa,8,8,1,mkl,2048,2048,16384,8,8,16,7.116241,1,7.116241
summa,8,8,1,mkl,2048,2048,16384,8,8,32,4.035128,1,4.035128
summa,8,8,1,mkl,2048,2048,16384,8,8,64,5.336301,1,5.336301
summa,8,8,1,mkl,2048,2048,16384,8,8,128,7.157468,1,7.157468
summa,8,8,1,mkl,2048,2048,16384,8,8,256,8.470335,1,8.470335
summa,8,8,1,mkl,2048,2048,16384,8,8,512,7.913005,1,7.913005
summa,8,8,1,mkl,2048,2048,16384,8,8,1024,5.348195,1,5.348195
